board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,6,2,0,0,0,0,0,2,2,0,0,0,8.1
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,1,1,0,0,0,0,0,11,2,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,2,0,0,0,0,0,0,12,3,0,0,0,34.07
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,3,1,0,0,0,0,0,14,3,0,0,0,323.43
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,4,5,5,0,5,10.56,0,22,2,0,0,0,67.56
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,5,8,0,0,0,0,0,21,2,0,0,7,84.05
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,4,6,1,0,0,1,4.65,0,3,2,0,0,0,10.52
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,5,3,0,0,0,0,0,0,13,2,0,0,0,7.75
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,5,4,6,5,0,6,12.86,0,24,2,0,0,0,48.5
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,5,5,11,0,0,0,0,0,23,2,1,0,5,64.85
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,5,6,1,0,0,1,4.65,0,2,2,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,6,2,0,0,0,3,0,0,13,2,0,0,1,12.37
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,6,3,6,0,0,1,14.67,0,17,2,0,0,1,49.27
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,6,4,1,0,0,1,2.3,0,24,2,0,0,0,47.53
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,6,5,8,0,0,2,4.0,0,22,2,0,0,2,96.19
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,6,6,1,0,0,0,0,0,3,2,0,0,0,3.25
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,7,2,0,0,0,3,0,0,14,2,0,0,0,20.23
